Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop
1338;"Größe 32 - 34 - 36 - 38:select:1";34:1;_266004_multi_red_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1338;"Größe 32 - 34 - 36 - 38:select:1";36:1;_266004_multi_red_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1338;"Größe 32 - 34 - 36 - 38:select:1";38:1;_266004_multi_red_free4;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1338;"Größe 32 - 34 - 36 - 38:select:1";32:1;_266004_multi_red_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1341;"Größe 32 - 34 - 36 - 38:select:1";34:1;_266004_multi_black_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1341;"Größe 32 - 34 - 36 - 38:select:1";36:1;_266004_multi_black_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1341;"Größe 32 - 34 - 36 - 38:select:1";38:1;_266004_multi_black_free4;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1341;"Größe 32 - 34 - 36 - 38:select:1";32:1;_266004_multi_black_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1344;"Größe 32 - 34 - 36 - 38:select:1";32:1;_1759_multi_black_free;;;;0.000000;0.000000;0.00;2;1;0;1;;;0;
1344;"Größe 32 - 34 - 36 - 38:select:1";34:1;_1759_multi_black_free2;;;;0.000000;0.000000;0.00;2;1;0;0;;;0;
1344;"Größe 32 - 34 - 36 - 38:select:1";36:1;_1759_multi_black_free3;;;;0.000000;0.000000;0.00;2;1;0;0;;;0;
1345;"Größe 32 - 34 - 36 - 38:select:1";32:1;_1759_multi_white_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1345;"Größe 32 - 34 - 36 - 38:select:1";34:1;_1759_multi_white_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1345;"Größe 32 - 34 - 36 - 38:select:1";36:1;_1759_multi_white_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1347;"Größe 32 - 34 - 36 - 38:select:1";34:1;_6277_984_multi_black_free2;;;15;0.000000;0.000000;0.00;0;1;0;0;;;0;
1347;"Größe 32 - 34 - 36 - 38:select:1";36:1;_6277_984_multi_black_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1347;"Größe 32 - 34 - 36 - 38:select:1";32:1;_6277_984_multi_black_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1347;"Größe 32 - 34 - 36 - 38:select:1";38:1;_6277_984_multi_black_free4;;;;0.000000;0.000000;0.00;0;0;0;0;;;0;
1348;"Größe 32 - 34 - 36 - 38:select:1";34:1;_6765_multi_apricot_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1348;"Größe 32 - 34 - 36 - 38:select:1";36:1;_6765_multi_apricot_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1348;"Größe 32 - 34 - 36 - 38:select:1";32:1;_6765_multi_apricot_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1348;"Größe 32 - 34 - 36 - 38:select:1";38:1;_6765_multi_apricot_free4;;;;0.000000;0.000000;0.00;0;0;0;0;;;0;
1349;"Größe 32 - 34 - 36 - 38:select:1";34:1;_6277_984_multi_red_free2;;;15;0.000000;0.000000;0.00;-1;1;0;0;;;0;
1349;"Größe 32 - 34 - 36 - 38:select:1";36:1;_6277_984_multi_red_free3;;;;0.000000;0.000000;0.00;-1;1;0;0;;;0;
1349;"Größe 32 - 34 - 36 - 38:select:1";32:1;_6277_984_multi_red_free;;;;0.000000;0.000000;0.00;-1;1;0;1;;;0;
1349;"Größe 32 - 34 - 36 - 38:select:1";38:1;_6277_984_multi_red_free4;;;;0.000000;0.000000;0.00;-1;0;0;0;;;0;
1351;"Größe 32 - 34 - 36 - 38:select:1";32:1;_8381_multi_white_free;;;15;0.000000;0.000000;0.00;0;1;0;1;;;0;
1351;"Größe 32 - 34 - 36 - 38:select:1";34:1;_8381_multi_white_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1351;"Größe 32 - 34 - 36 - 38:select:1";36:1;_8381_multi_white_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
