"0334_Aqua Blue";85.000000;159.000000
"0375_French Vanilla";39.000000;75.000000
"0334_Phantom Black";85.000000;159.000000
"0374_Aqua Blue";44.000000;89.000000
"0335_Rio Red";72.000000;159.000000
"0374_Orchid Lilac";44.000000;89.000000
"0335_Iron Grey";72.000000;159.000000
"0374_Moonlight Jade";44.000000;89.000000
"0336_Twilight Blue";55.000000;129.000000
"0374_Pearl Pink";44.000000;89.000000
"0338_Black & Cream";58.000000;129.000000
"0372_Twilight Blue";58.000000;129.000000
"0338_Rio Red";58.000000;129.000000
"0372_Dawn Pink";58.000000;129.000000
"0339_Phantom Black";66.000000;139.000000
"0371_Pearl Pink";55.000000;109.000000
"0339_Virtual Red";66.000000;139.000000
"0371_Aqua Blue";55.000000;109.000000
"0339_Ice Green";66.000000;139.000000
"0370_Aqua Blue";50.000000;99.000000
"0339_Rio Red";66.000000;139.000000
"0370_French Vanilla";50.000000;99.000000
"0038_Powder Blue";39.000000;89.000000
"0370_Pearl Pink";50.000000;99.000000
"0313_Twilight Blue";0.000000;139.000000
"0369_Ghost Grey";47.000000;99.000000
"0313_Salsa Red";0.000000;139.000000
"0369_Rio Red";47.000000;99.000000
"0275_Pearl Pink";57.000000;129.000000
"0368_Twilight Blue";71.000000;149.000000
"0270_Salsa Red";46.000000;109.000000
"0368_Galapagos Green";71.000000;149.000000
"0263_Pearl Pink";55.000000;139.000000
"0367_Twilight Blue";65.000000;139.000000
"0263_Salsa Red";55.000000;139.000000
"0366_Phantom Black";60.000000;129.000000
"0181_Pearl Pink";65.000000;149.000000
"0365_Aqua Blue";56.000000;125.000000
"0164_Twilight Blue";45.000000;99.000000
"0365_Geranium Pink";56.000000;125.000000
"0164_Dawn Pink";45.000000;99.000000
"0364_Pearl Pink";45.000000;89.000000
"0098_Twilight Blue";32.000000;116.806723
"0364_Twilight Blue";45.000000;89.000000
"0094C_CH_French Vanilla";40.000000;99.000000
"0363_Pearl Pink";48.000000;115.000000
"0093_Galapagos Green";40.000000;99.000000
"0363_Twilight Blue";48.000000;115.000000
"0092_Rio Red";52.000000;125.000000
"0363_French Vanilla";48.000000;115.000000
"0086_Twilight Blue";49.000000;135.000000
"0363_Rio Red";48.000000;115.000000
"0080_Salsa Red";44.000000;115.000000
"0362_Pearl Pink";75.000000;159.000000
"0080_Twilight Blue";44.000000;115.000000
"0362_Rio Red";75.000000;159.000000
0376_Champagne;78.000000;159.000000
"0361_Phantom Black";65.000000;139.000000
"0359_Apple Mint";68.000000;149.000000
"0361_Galapagos Green";65.000000;139.000000
"0337_Pearl Pink";56.000000;129.000000
"0361_Etherea Brown";65.000000;139.000000
"0391_Pearl Pink";82.000000;159.000000
"0360_Palace Blue";41.000000;79.000000
"0392_Rio Red";40.000000;79.000000
"0359_Dawn Pink";68.000000;149.000000
"0392_Twilight Blue";40.000000;79.000000
"0359_Twilight Blue";68.000000;149.000000
"0393_Phantom Black";66.000000;139.000000
"0359_Rio Red";68.000000;149.000000
"0400_Dawn Pink";53.000000;119.000000
"0358_Twilight Blue";85.000000;169.000000
"0395_Posy Green";50.000000;109.000000
"0357_Iron Grey";78.000000;159.000000
"0395_Twilight Blue";50.000000;109.000000
"0356_Phantom Black";78.000000;159.000000
"0395_Rio Red";50.000000;109.000000
"0355_Phantom Black";59.000000;119.000000
"0396_Phantom Black";55.000000;119.000000
"0354_Ice Green";55.000000;119.000000
"0399_Rio Red";40.000000;89.000000
"0354_Twilight Blue";55.000000;119.000000
"0397_Dawn Pink";39.000000;89.000000
"0353_Twilight Blue";47.000000;99.000000
"0398_Phantom Black";39.000000;89.000000
"0352_Pearl Pink";79.000000;159.000000
"0397_Rio Red";39.000000;89.000000
"0352_Twilight Blue";79.000000;159.000000
"0397_Twilight Blue";39.000000;89.000000
"0351_Etherea Brown";69.000000;149.000000
"0389_Twilight Purple";68.000000;135.000000
"0351_Twilight Blue";69.000000;149.000000
"0394_Twilight Blue";54.000000;115.000000
"0350_Ghost Grey";58.000000;129.000000
"0388_Twilight Blue";64.000000;135.000000
"0350_Twilight Blue";58.000000;129.000000
"0387_Twilight Blue";86.000000;155.000000
"0349_Pearl Pink";52.000000;115.000000
"0386_Ghost Gray";79.000000;159.000000
"0349_Aqua Blue";52.000000;115.000000
"0404_Pearl Pink";68.000000;149.000000
"0349_Posy Green";52.000000;115.000000
"0402_Posy Green";63.000000;129.000000
"0349_French Vanilla";52.000000;115.000000
"0402_Rio Red";63.000000;129.000000
"0390_Pearl Pink";70.000000;149.000000
"0402_Ghost Grey";63.000000;129.000000
"0385_Twilight Blue";86.000000;169.000000
"0401_Dawn Pink";47.000000;109.000000
"0383_Macadamia Nut";88.000000;169.000000
"0400_Twilight Blue";53.000000;119.000000
"0382_Ghost Grey";61.000000;135.000000
"0404_Twilight Blue";68.000000;149.000000
"0381_Dawn Pink";93.000000;159.000000
"0403_Dawn Pink";64.000000;139.000000
"0380_Pearl Pink";160.000000;199.000000
"0384_Dawn Pink";78.000000;159.000000
"0379_Ghost Grey";68.000000;145.000000
"0340_Dawn Pink";66.000000;139.000000
"0326_Twilight Blue";45.000000;89.000000
"0331_Pearl Pink";55.000000;125.000000
