"0378_Ice Green";0.000000;159.000000
"0351_Rio Red";0.000000;159.000000
"0353_Rio Red";0.000000;159.000000
"0326_Apple Mint";0.000000;159.000000
"0350_Rio Red";0.000000;159.000000
"0326_Rio Red";0.000000;159.000000
"0326_Dawn Pink";0.000000;159.000000
"0327_French Vanilla";0.000000;159.000000
"0327_Dawn Pink";0.000000;159.000000
"0327_Twilight Blue";0.000000;159.000000
"0348_Dawn Pink";0.000000;159.000000
"0327_Moonlight Jade";0.000000;159.000000
"0348_Rio Red";0.000000;159.000000
"0328_Ice Blue";0.000000;159.000000
"0348_Twilight Blue";0.000000;159.000000
"0328_Pearl Pink";0.000000;159.000000
"0347_Twilight Blue";0.000000;159.000000
"0328_Virtual Red";0.000000;159.000000
"0347_Snow White";0.000000;159.000000
"0329_Snow White";0.000000;159.000000
0346_Gold;0.000000;129.000000
"0329_Ghost Grey";0.000000;159.000000
"0346_Ghost Grey";0.000000;129.000000
"0329_Phantom Black";0.000000;159.000000
"0345_Rio Red";0.000000;159.000000
"0329_Night Beige";0.000000;159.000000
"0345_Twilight Blue";0.000000;159.000000
"0330_Twilight Blue";0.000000;159.000000
"0345_Geranium Pink";0.000000;159.000000
"0330_Dawn Pink";0.000000;159.000000
"0344_Pearl Pink";0.000000;159.000000
"0330_Virtual Red";0.000000;159.000000
"0344_Dusk Grey";0.000000;159.000000
"0330_Moonlight Jade";0.000000;159.000000
"0344_Rio Red";0.000000;159.000000
"0331_Aqua Blue";0.000000;159.000000
"0343_Rio Red";0.000000;159.000000
"0377_Phantom Black";0.000000;159.000000
"0342_Aqua Blue";0.000000;159.000000
"0332_Rio Red";0.000000;159.000000
"0341_Aqua Blue";0.000000;159.000000
"0332_Twilight Blue";0.000000;159.000000
"0341_Royal Lilac";0.000000;159.000000
"0332_Pearl Pink";0.000000;159.000000
"0340_Galapagos Green";0.000000;159.000000
"0333_Rio Red";0.000000;159.000000
"0340_Twilight Blue";0.000000;159.000000
"0333_Virtual Red";0.000000;159.000000
"0378_Pearl Pink";0.000000;159.000000
0333_Champagne;0.000000;159.000000
"0376_Pearl Pink";0.000000;159.000000
"0333_Twilight Blue";0.000000;159.000000
"0375_Twilight Blue";0.000000;159.000000
"0334_Cloud Grey";0.000000;159.000000
"0375_Dawn Pink";0.000000;159.000000
"0334_Aqua Blue";0.000000;159.000000
"0375_French Vanilla";0.000000;159.000000
"0334_Phantom Black";0.000000;159.000000
"0374_Aqua Blue";0.000000;159.000000
"0335_Rio Red";0.000000;159.000000
"0374_Orchid Lilac";0.000000;159.000000
"0335_Iron Grey";0.000000;159.000000
"0374_Moonlight Jade";0.000000;159.000000
"0336_Twilight Blue";0.000000;159.000000
"0374_Pearl Pink";0.000000;159.000000
"0338_Black & Cream";0.000000;159.000000
"0372_Twilight Blue";0.000000;159.000000
"0338_Rio Red";0.000000;159.000000
"0372_Dawn Pink";0.000000;159.000000
"0339_Phantom Black";0.000000;159.000000
"0371_Pearl Pink";0.000000;159.000000
"0339_Virtual Red";0.000000;159.000000
"0371_Aqua Blue";0.000000;159.000000
"0339_Ice Green";0.000000;159.000000
"0370_Aqua Blue";0.000000;159.000000
"0339_Rio Red";0.000000;159.000000
"0370_French Vanilla";0.000000;159.000000
"0370_Pearl Pink";0.000000;159.000000
"0313_Twilight Blue";0.000000;139.000000
"0369_Ghost Grey";0.000000;159.000000
"0313_Salsa Red";0.000000;139.000000
"0369_Rio Red";0.000000;159.000000
"0275_Pearl Pink";57.000000;129.000000
"0368_Twilight Blue";0.000000;159.000000
"0270_Salsa Red";46.000000;109.000000
"0368_Galapagos Green";0.000000;159.000000
"0263_Pearl Pink";55.000000;139.000000
"0367_Twilight Blue";0.000000;159.000000
"0263_Salsa Red";55.000000;139.000000
"0366_Phantom Black";0.000000;159.000000
"0181_Pearl Pink";65.000000;149.000000
"0365_Aqua Blue";0.000000;159.000000
"0164_Twilight Blue";45.000000;109.000000
"0365_Geranium Pink";0.000000;159.000000
"0164_Dawn Pink";45.000000;109.000000
"0364_Pearl Pink";0.000000;159.000000
"0098_Twilight Blue";32.000000;89.000000
"0364_Twilight Blue";0.000000;159.000000
"0094C_CH_French Vanilla";40.000000;99.000000
"0363_Pearl Pink";0.000000;159.000000
"0093_Galapagos Green";40.000000;99.000000
"0363_Twilight Blue";0.000000;159.000000
"0092_Rio Red";52.000000;125.000000
"0363_French Vanilla";0.000000;159.000000
"0086_Twilight Blue";49.000000;135.000000
"0363_Rio Red";0.000000;159.000000
"0080_Salsa Red";44.000000;115.000000
"0362_Pearl Pink";0.000000;159.000000
"0080_Twilight Blue";44.000000;115.000000
"0362_Rio Red";0.000000;159.000000
0376_Champagne;0.000000;159.000000
"0361_Phantom Black";0.000000;159.000000
"0359_Apple Mint";0.000000;159.000000
"0361_Galapagos Green";0.000000;159.000000
"0337_Pearl Pink";0.000000;159.000000
"0361_Etherea Brown";0.000000;159.000000
"0391_Pearl Pink";0.000000;159.000000
"0360_Palace Blue";0.000000;159.000000
"0392_Rio Red";0.000000;159.000000
"0359_Dawn Pink";0.000000;159.000000
"0392_Twilight Blue";0.000000;159.000000
"0359_Twilight Blue";0.000000;159.000000
"0393_Phantom Black";0.000000;159.000000
"0359_Rio Red";0.000000;159.000000
"0400_Dawn Pink";0.000000;159.000000
"0358_Twilight Blue";0.000000;159.000000
"0395_Posy Green";0.000000;159.000000
"0357_Iron Grey";0.000000;159.000000
"0395_Twilight Blue";0.000000;159.000000
"0356_Phantom Black";0.000000;159.000000
"0395_Rio Red";0.000000;159.000000
"0355_Phantom Black";0.000000;159.000000
"0396_Phantom Black";0.000000;159.000000
"0354_Ice Green";0.000000;159.000000
"0399_Rio Red";0.000000;159.000000
"0354_Twilight Blue";0.000000;159.000000
"0397_Dawn Pink";0.000000;159.000000
"0353_Twilight Blue";0.000000;159.000000
"0398_Phantom Black";0.000000;159.000000
"0352_Pearl Pink";0.000000;159.000000
"0397_Rio Red";0.000000;159.000000
"0352_Twilight Blue";0.000000;159.000000
"0397_Twilight Blue";0.000000;159.000000
"0351_Etherea Brown";0.000000;159.000000
"0389_Twilight Purple";0.000000;159.000000
"0351_Twilight Blue";0.000000;159.000000
"0394_Twilight Blue";0.000000;159.000000
"0350_Ghost Grey";0.000000;159.000000
"0388_Twilight Blue";0.000000;159.000000
"0350_Twilight Blue";0.000000;159.000000
"0387_Twilight Blue";0.000000;159.000000
"0349_Pearl Pink";0.000000;159.000000
"0386_Ghost Gray";0.000000;159.000000
"0349_Aqua Blue";0.000000;159.000000
"0404_Pearl Pink";0.000000;159.000000
"0349_Posy Green";0.000000;159.000000
"0402_Posy Green";0.000000;159.000000
"0349_French Vanilla";0.000000;159.000000
"0402_Rio Red";0.000000;159.000000
"0390_Pearl Pink";0.000000;159.000000
"0402_Ghost Grey";0.000000;159.000000
"0385_Twilight Blue";0.000000;159.000000
"0401_Dawn Pink";0.000000;159.000000
"0383_Macadamia Nut";0.000000;159.000000
"0400_Twilight Blue";0.000000;159.000000
"0382_Ghost Grey";0.000000;159.000000
"0404_Twilight Blue";0.000000;159.000000
"0403_Dawn Pink";0.000000;159.000000
"0380_Pearl Pink";0.000000;159.000000
"0384_Dawn Pink";0.000000;159.000000
"0379_Ghost Grey";0.000000;159.000000
"0340_Dawn Pink";0.000000;159.000000
"0326_Twilight Blue";0.000000;159.000000
"0331_Pearl Pink";0.000000;159.000000
